timestamp,score,direction,decision,reason
2026-03-23 04:00:00+00:00,-0.477,short,NO_TRADE,Discount zone con intent short y confluence negativa.
2026-03-26 16:00:00+00:00,-0.447,short,NO_TRADE,Discount zone con intent short y trend ICT en contra.
2026-03-27 00:00:00+00:00,-0.456,short,NO_TRADE,Premium zone + intent LONG con trend ICT en contra.
2026-03-27 04:00:00+00:00,-0.447,short,NO_TRADE,Trend ICT en CONTRA de la dirección del trade.
2026-03-27 08:00:00+00:00,-0.418,short,NO_TRADE,Discount zone con intent short y confluence negativa.
2026-03-27 12:00:00+00:00,-0.307,short,NO_TRADE,Premium zone + intent LONG y BBW > 8%.
2026-03-27 20:00:00+00:00,-0.421,short,NO_TRADE,Discount zone con intent short y confluence negativa.
2026-03-28 00:00:00+00:00,-0.421,short,NO_TRADE,Discount zone con intent SHORT y BBW > 8%.
2026-03-28 04:00:00+00:00,-0.439,short,NO_TRADE,Discount zone con intent short y BBW > 8%.
2026-03-29 00:00:00+00:00,-0.302,short,NO_TRADE,Discount zone con intent SHORT y BBW > 8% indica alto riesgo.
2026-03-30 00:00:00+00:00,-0.302,short,NO_TRADE,Discount zone con intent SHORT y confluence negativa.
2026-03-30 16:00:00+00:00,-0.407,short,NO_TRADE,Discount zone con intent short y confluence negativa.
2026-04-01 20:00:00+00:00,-0.354,short,NO_TRADE,Sin refuerzos cualitativos y confluence < 0.40.
2026-04-02 00:00:00+00:00,-0.385,short,NO_TRADE,Discount zone con intent short y confluence negativa.
2026-04-02 20:00:00+00:00,-0.311,short,NO_TRADE,Discount zone con intent SHORT y confluence negativa.
2026-04-03 08:00:00+00:00,-0.302,short,NO_TRADE,Discount zone con intent short y sin refuerzos cualitativos.
2026-04-03 12:00:00+00:00,-0.436,short,NO_TRADE,Confluence score negativo y sin refuerzos cualitativos.
2026-04-03 16:00:00+00:00,-0.302,short,NO_TRADE,Sin refuerzos cualitativos y confluence < 0.40.
2026-04-03 20:00:00+00:00,-0.302,short,NO_TRADE,Sin refuerzos cualitativos y confluence < 0.40.
2026-04-04 00:00:00+00:00,-0.302,short,NO_TRADE,Sin refuerzos cualitativos y confluence < 0.40.
2026-04-08 04:00:00+00:00,0.322,long,NO_TRADE,Premium zone + intent LONG con volatilidad extrema.
2026-04-14 12:00:00+00:00,0.471,long,NO_TRADE,Premium zone con intent LONG y BBW > 8% indica alto riesgo.
2026-04-14 16:00:00+00:00,0.504,long,NO_TRADE,Premium zone con intent LONG y BBW > 8% indica alto riesgo.
2026-04-14 20:00:00+00:00,0.477,long,NO_TRADE,Premium zone + intent LONG con BBW > 8% indica alto riesgo de whipsaw.
2026-04-15 00:00:00+00:00,0.477,long,NO_TRADE,Premium zone + intent LONG con BBW > 8% indica alto riesgo de whipsaw.
2026-04-15 08:00:00+00:00,0.31,long,NO_TRADE,Premium zone + intent LONG y BBW > 8% indica alto riesgo.
2026-04-15 16:00:00+00:00,0.311,long,NO_TRADE,Premium zone + intent LONG con BBW > 8% indica alto riesgo de whipsaw.
2026-04-15 20:00:00+00:00,0.337,long,NO_TRADE,Premium zone + intent LONG con BBW > 8% indica alto riesgo.
2026-04-16 00:00:00+00:00,0.337,long,NO_TRADE,Premium zone + intent LONG con BBW > 8% indica alto riesgo de whipsaw.
2026-04-17 12:00:00+00:00,0.471,long,NO_TRADE,Trend ICT en CONTRA de la dirección del trade.
2026-04-17 16:00:00+00:00,0.459,long,NO_TRADE,Premium zone + intent LONG con trend ICT en contra.
2026-04-17 20:00:00+00:00,0.459,long,NO_TRADE,Premium zone + intent LONG con trend ICT en contra.
2026-04-18 00:00:00+00:00,0.481,long,NO_TRADE,Premium zone + intent LONG y Trend ICT en CONTRA de la dirección del trade.
